Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Course_group,Is_local,Mother_edu_level,Father_edu_level,Mother_job,Father_job,Parental_education_gap,Is_both_parents_employed,Status_num,Marital_status_name,Gender_name,Scholarship_holder_name,Status_name
0,0,1,1,0,135.0,139.2,0,0,0,1,1,1,19,0,0,6,6,6,13.0,0,0,6,6,6,13.16666667,0,12.4,0.5,1.79,2,2,1,2,2,0,0,1,1,1.0,Single,Male,Beasiswa,Graduate
0,0,1,1,0,133.0,121.8,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,7,1,1,0,142.0,132.9,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2,1,1,2,2,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,14,1,1,13,130.0,130.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,3,1,2,2,0,1,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,11,1,1,0,133.1,130.1,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,0,2,1,2,2,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,133.1,124.5,0,0,0,0,1,0,38,0,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,11.1,0.6,2.02,0,2,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,11,1,1,0,130.0,162.3,0,0,0,1,1,0,36,0,0,6,13,3,11.33333333,0,0,6,12,5,11.4,0,13.9,-0.3,0.79,0,2,1,1,2,0,0,-19,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,0,2,1,0,149.0,137.8,1,0,0,1,1,0,18,0,0,8,8,7,13.0,0,0,8,8,7,13.0,0,12.7,3.7,-1.7,2,2,1,1,0,0,0,18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,130.0,119.5,0,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0,2,1,0,0,0,0,0,0,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,150.0,110.0,0,0,1,1,1,0,24,0,0,5,13,2,12.5,2,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,0,0,1,0,0,0,1,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,106.0,105.0,0,0,0,1,1,0,20,0,0,6,9,5,11.0,0,0,6,9,5,12.16666667,0,11.1,0.6,2.02,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,162.0,142.8,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0,1,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,13,3,0,0,120.0,128.2,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,4,1,2,2,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
1,11,1,0,11,133.1,120.0,0,0,0,1,1,0,39,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,0,4,1,2,2,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,3,1,1,2,130.0,130.0,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,2,1,0,128.0,121.7,0,0,0,1,1,1,20,0,0,5,5,5,12.4,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,-1,1,1.0,Single,Male,Beasiswa,Graduate
0,0,1,1,0,124.0,116.0,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,2,3,1,2,1,0,0,19,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,11,1,0,0,133.1,133.2,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,0,5,12,3,10.8,0,13.9,-0.3,0.79,0,4,1,2,2,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
1,13,1,0,0,114.0,116.7,0,0,0,1,1,0,49,0,0,5,7,4,13.33333333,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,0,4,1,2,2,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,0,2,1,0,140.0,126.4,1,0,0,1,1,1,18,0,0,6,8,6,12.66666667,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,2,2,1,2,2,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,11,1,1,0,160.0,140.0,0,0,0,1,1,0,27,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1,3,1,0,2,2,2,-36,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,122.0,120.3,1,0,0,1,1,1,19,0,0,5,8,5,12.6,0,0,5,9,5,13.6,0,8.9,1.4,3.51,0,0,1,0,1,0,0,-18,1,0.0,Single,Male,Beasiswa,Dropout
0,11,1,1,0,140.0,118.0,0,0,1,1,1,1,45,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0,2,1,2,2,0,1,0,1,0.0,Single,Male,Beasiswa,Dropout
0,5,1,1,0,160.0,149.5,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,2,2,1,2,3,0,0,25,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,14,1,1,13,130.0,130.0,0,0,0,1,1,1,21,0,0,6,15,6,11.71428571,0,0,6,8,4,11.75,0,13.9,-0.3,0.79,2,3,1,0,0,0,0,-2,1,1.0,Single,Male,Beasiswa,Graduate
0,0,1,1,0,141.0,126.3,0,0,0,1,1,1,18,0,0,6,8,6,12.16666667,0,0,6,7,5,13.0,0,13.9,-0.3,0.79,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,7,3,1,0,127.0,116.2,0,0,0,1,1,0,18,0,0,5,10,0,0.0,1,0,5,13,0,0.0,0,9.4,-0.8,-3.12,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,1,1,0,126.0,126.0,0,0,0,0,1,0,29,0,0,6,12,0,0.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,0,2,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,131.0,122.3,0,0,0,1,1,0,19,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,130.0,119.5,1,0,0,1,1,1,18,0,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,1,0,1,1,1,0,0,0,1,,Single,Male,Beasiswa,Enrolled
0,14,1,1,13,130.0,131.8,0,0,0,1,1,1,22,0,2,7,7,7,12.28571429,0,5,9,10,8,12.375,0,12.4,0.5,1.79,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,7,6,1,0,140.0,130.7,1,0,0,1,1,1,18,0,0,7,7,7,12.71857143,0,0,8,11,8,12.80555556,0,11.1,0.6,2.02,0,2,1,0,0,0,0,0,1,0.0,Single,Male,Beasiswa,Dropout
0,14,1,1,13,140.0,140.0,0,0,0,1,1,0,20,0,2,6,12,5,12.4,0,1,6,11,2,15.0,0,13.9,-0.3,0.79,1,0,1,0,1,0,0,-18,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,140.0,129.5,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,1,1,1,1,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
3,11,1,1,11,133.1,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,0,2,1,2,2,0,0,0,1,0.0,Divorced,Male,Beasiswa,Dropout
0,11,1,1,0,120.0,114.0,1,0,0,1,1,0,29,0,0,5,10,3,11.66666667,0,0,5,8,4,11.25,0,7.6,2.6,0.32,0,2,1,3,3,2,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,121.0,121.0,1,0,0,1,1,0,23,0,0,6,15,1,13.0,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,1,2,1,0,0,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,1,1,0,123.0,116.4,1,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,1,1,0,3,0,0,-9,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,136.0,121.7,1,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,11,1,12.0,3,7.6,2.6,0.32,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,12,1,1,0,136.0,130.0,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,0,2,1,0,0,2,2,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,13,1,0,0,120.0,120.0,1,0,1,1,1,0,34,0,6,10,10,7,11.71428571,0,4,10,10,6,11.5,0,10.8,1.4,1.74,0,4,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,0,3,160.0,125.0,0,0,0,1,1,0,26,0,0,5,7,5,12.6,0,0,5,7,5,13.71428571,0,13.9,-0.3,0.79,2,4,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,7,1,1,0,125.0,134.1,1,0,0,1,1,0,24,0,12,17,19,13,11.64285714,0,12,17,25,12,11.25,0,11.1,0.6,2.02,0,1,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,146.0,149.5,1,0,0,1,1,1,17,0,0,6,8,6,14.875,0,0,6,8,6,13.42857143,0,11.1,0.6,2.02,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,13,4,1,0,117.0,113.2,0,0,0,1,1,0,21,0,0,5,11,2,10.0,0,0,5,10,3,10.33333333,0,9.4,-0.8,-3.12,1,2,1,0,0,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
1,11,1,0,0,150.0,146.0,0,0,0,1,1,0,34,0,0,5,5,5,14.2,0,0,5,5,5,14.6,0,12.7,3.7,-1.7,1,4,1,0,0,0,0,-3,1,,Married,Male,Tidak Beasiswa,Enrolled
0,14,1,1,13,140.0,140.0,1,0,0,1,1,0,19,0,0,6,8,6,12.71428571,0,0,6,9,6,13.5,0,12.4,0.5,1.79,2,3,1,1,2,0,0,-19,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,11,1,1,0,111.0,162.4,0,0,1,0,1,0,49,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,0,3,1,0,0,0,0,-2,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,120.0,136.6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,0,2,1,0,0,0,0,-2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,8,3,1,0,111.0,111.0,1,0,0,1,1,0,18,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,0,0,1,0,1,0,0,-18,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,118.0,115.7,0,0,0,1,1,0,20,0,0,7,9,5,12.7,0,0,8,9,7,13.475,0,13.9,-0.3,0.79,1,2,1,3,0,0,1,11,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,3,1,0,106.0,105.7,1,0,0,1,1,0,19,0,0,6,6,6,13.33333333,0,0,6,9,5,13.8,0,8.9,1.4,3.51,2,2,1,0,0,0,0,2,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,12,1,1,13,120.0,128.2,1,0,0,1,1,0,24,0,4,9,13,8,13.33333333,0,5,10,12,9,13.11111111,0,16.2,0.3,-0.92,1,3,1,0,0,0,0,2,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,151.0,137.0,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,5,5,15.0,0,8.9,1.4,3.51,2,0,1,0,2,0,0,-37,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,11,1,1,11,133.1,120.0,0,0,1,0,1,0,45,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,0,2,1,2,2,0,0,0,0,0.0,Married,Male,Tidak Beasiswa,Dropout
0,11,1,0,0,120.0,120.5,1,0,0,1,1,0,30,0,0,5,5,2,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,4,1,2,2,0,0,0,0,0.0,Single,Male,Tidak Beasiswa,Dropout
0,15,1,0,13,120.0,118.1,0,0,0,1,1,0,28,0,13,15,17,13,12.0,0,9,13,13,9,11.33333333,0,8.9,1.4,3.51,0,4,1,0,0,0,1,-3,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,0,0,110.0,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0,4,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,2,1,11,133.1,116.3,0,0,0,0,1,0,32,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0,0,1,2,1,0,1,19,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,5,1,0,118.0,120.5,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,0,2,1,1,2,0,0,-18,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,139.0,134.9,1,0,0,1,1,0,20,0,0,6,7,6,13.66666667,0,0,6,7,6,12.16666667,1,16.2,0.3,-0.92,2,2,1,0,1,0,0,-18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,7,1,1,0,130.0,123.0,0,0,0,1,1,0,18,0,0,5,10,1,10.0,0,0,5,7,0,0.0,0,9.4,-0.8,-3.12,0,0,1,0,0,0,0,-2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,1,1,0,132.0,122.9,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,0,2,1,2,2,0,0,1,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,0,0,100.0,140.0,0,0,0,1,1,0,39,0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,1,4,1,2,2,0,0,-1,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,1,1,0,120.0,122.5,0,0,0,0,1,0,19,0,0,6,11,5,13.6,0,0,6,11,5,13.66666667,0,11.1,0.6,2.02,1,2,1,1,2,0,0,-19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,0,8,133.1,121.5,0,0,0,1,1,0,38,0,0,5,11,2,10.5,0,0,5,9,3,11.33333333,1,7.6,2.6,0.32,1,4,1,2,2,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,3,1,0,156.0,132.3,1,0,0,1,1,1,18,0,0,7,7,6,13.26666667,0,0,7,7,6,13.26666667,0,7.6,2.6,0.32,2,2,1,1,2,0,0,-18,1,1.0,Single,Male,Beasiswa,Graduate
0,7,4,1,0,143.0,131.5,1,0,0,1,1,1,18,0,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,2,2,1,1,2,0,0,-19,1,1.0,Single,Male,Beasiswa,Graduate
1,13,1,1,6,133.1,128.2,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0,1,2,2,0,0,0,0,0.0,Married,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,140.0,148.0,1,0,0,0,1,0,31,0,0,6,14,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0,2,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,127.0,121.5,0,0,0,1,1,0,23,0,0,7,7,6,13.48333333,0,0,7,7,6,13.48333333,0,7.6,2.6,0.32,2,2,1,0,1,0,0,-17,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,135.0,135.4,1,0,0,1,1,0,21,0,0,7,9,6,12.565,0,0,8,12,5,12.16,0,11.1,0.6,2.02,1,2,1,2,1,2,2,19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,1,11,133.1,139.0,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,0,2,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,120.0,113.4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,11.66666667,0,12.7,3.7,-1.7,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,14,1,1,13,150.0,150.0,1,0,1,1,1,0,20,0,0,5,6,5,16.5,0,0,5,7,5,17.71428571,0,12.4,0.5,1.79,0,0,1,1,2,0,0,-18,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,1,1,0,123.0,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.16666667,0,0,6,9,5,13.2,0,8.9,1.4,3.51,1,2,1,2,2,0,0,-1,1,,Single,Male,Tidak Beasiswa,Enrolled
0,14,1,1,13,150.0,150.0,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92,2,2,1,2,2,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,11,1,1,8,133.1,119.3,1,0,0,1,1,0,25,0,0,6,7,6,11.16666667,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,1,2,1,2,2,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,1,0,130.0,140.0,0,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0,3,1,0,0,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,4,1,0,140.0,125.0,1,0,0,1,1,0,19,0,0,6,7,6,12.66666667,0,0,6,8,6,12.14285714,0,9.4,-0.8,-3.12,1,2,1,0,1,0,1,-15,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,141.0,140.7,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,2,2,1,0,0,0,0,1,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,11,1,1,11,133.1,100.0,0,0,0,1,1,0,33,0,0,7,7,5,13.06,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,1,2,1,1,1,0,0,0,1,,Married,Male,Tidak Beasiswa,Enrolled
0,7,5,1,0,146.0,146.7,1,0,0,1,1,0,19,0,0,6,7,6,13.83333333,0,0,6,8,6,13.625,0,7.6,2.6,0.32,2,2,1,0,2,0,0,-36,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,11,1,1,11,133.1,96.0,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0,1,2,2,2,2,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,14,1,1,13,160.0,160.0,0,0,1,0,1,0,24,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,0,0,1,0,2,0,0,-35,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,14,1,1,13,130.0,130.0,0,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0,0,1,1,0,0,0,16,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,11,1,0,0,160.0,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.66666667,0,0,5,11,3,10.66666667,0,9.4,-0.8,-3.12,0,4,1,0,0,0,0,-2,1,0.0,Married,Male,Beasiswa,Dropout
1,13,1,1,1,140.0,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,2,2,1,2,2,0,0,0,1,1.0,Married,Male,Tidak Beasiswa,Graduate
0,0,6,1,0,126.0,116.6,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,2,0,1,1,1,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,7,5,1,0,118.0,120.5,1,0,0,1,1,0,20,0,0,5,10,3,13.33333333,0,0,5,11,5,13.57142857,0,12.4,0.5,1.79,2,0,1,0,1,0,0,-18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,11,1,1,11,133.1,103.0,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0,2,1,0,0,0,0,2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,2,1,0,121.0,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,2,2,1,0,1,2,2,-18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,7,1,1,0,148.0,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,2,0,1,0,2,0,0,-37,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,13,1,0,8,133.1,120.0,0,0,0,1,1,0,28,0,7,13,13,7,10.28571429,0,5,11,13,5,10.6,0,10.8,1.4,1.74,0,4,1,3,3,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,2,1,0,140.0,125.7,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,1,0,1,1,1,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,132.0,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.57142857,0,0,6,8,6,13.16666667,0,8.9,1.4,3.51,2,2,1,0,2,0,0,-37,1,1.0,Single,Male,Beasiswa,Graduate
0,0,1,1,0,140.0,127.8,0,0,0,1,1,0,18,0,0,6,7,6,14.28571429,0,0,6,9,6,14.85714286,0,11.1,0.6,2.02,2,0,1,0,0,0,0,1,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,7,3,1,0,112.0,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,2,0,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,12,1,1,0,100.0,100.0,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,0,2,1,1,1,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,4,1,0,126.0,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0,2,1,0,0,0,0,-2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,150.0,139.5,0,0,0,1,1,1,20,0,0,6,7,6,14.83333333,0,0,6,6,6,14.83333333,0,12.7,3.7,-1.7,2,2,1,0,2,0,0,-34,1,1.0,Single,Male,Beasiswa,Graduate
0,14,1,1,13,150.0,150.0,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,2,3,1,1,0,0,0,18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,0,1,1,0,144.0,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74,2,2,1,1,1,2,2,0,1,1.0,Married,Male,Tidak Beasiswa,Graduate
0,11,1,0,0,133.1,154.4,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,0,4,1,2,2,0,0,1,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,6,1,0,120.0,115.5,1,0,1,0,1,0,19,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,1,0,1,2,2,0,0,-1,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,0,0,133.1,119.0,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222,0,2,7,8,7,13.14285714,0,8.9,1.4,3.51,2,3,1,0,1,0,0,-16,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,11,1,1,0,133.1,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,0,1,1,1,2,0,0,-18,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,3,1,1,2,130.0,130.0,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,1,1,0,0,0,0,-1,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,133.0,128.8,0,0,0,1,1,0,19,0,6,12,12,12,13.16666667,0,6,12,12,12,13.0,0,10.8,1.4,1.74,2,2,1,0,0,0,0,-1,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,8,1,1,0,124.0,126.8,0,0,0,1,1,1,21,0,0,6,8,5,13.83333333,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,2,2,1,2,2,0,0,1,1,1.0,Single,Male,Beasiswa,Graduate
0,3,1,0,14,130.0,130.0,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,4,1,0,0,0,0,-2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,3,1,0,124.0,116.7,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,1,0,1,0,0,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,3,1,0,132.0,125.5,1,0,0,1,1,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,1,2,1,0,0,0,0,2,1,,Single,Male,Tidak Beasiswa,Enrolled
